"id","region","year","vybyv","pribyv","coefmigr","migrplus","pop","ipc","avto","longf","longm","long","estprir","infmort","income","goods","gini","belowmin","incgroup","badwater","vrppc","percmin","totsp","famsubs","docload","unemp"
1,"Адыгея",2005,7556,8029,1.674,473,0.442147,0.1169,1.566,7.46,6.19,6.81,-4.9,10.728,3.8929,0.695,0.341,33,7,2.422,3.20954166666667,33,23.2,2.4,2.661,0.13
1,"Адыгея",2006,8108,8652,0.25,12.31,0.439798,0.0848999999999999,1.685,7.41,6.27,6.83,-4.7,8.038,4.731,0.671,0.348,32.7,6.9,2.285,4.00418333333333,32.94,23.1,1.8,2.592,0.139
1,"Адыгея",2007,8161,9382,5.02,1221,0.438252,0.113,1.828,7.49,6.28,6.88,-2.8,9.005,5.8021,0.682,0.353,30.1,6.7,2.13,5.53051666666667,30.44,23.2,3.5,2.556,0.103
1,"Адыгея",2008,6982,8641,12.47,57.83,0.43864,0.151,1.978,7.48,6.28,6.86,-2.2,8.525,8.047,0.748,0.367,23.9,6.4,2.144,6.86485,24.2,24.2,3.4,2.658,0.073
1,"Адыгея",2009,6076,7175,6.529,1099,0.43957,0.0853,2.206,7.56,6.44,6.99,-1.6,7.236,10.5558,0.692,0.384,18.4,6,2.866,7.86970833333333,18.6,24.4,3.7,2.627,0.077
1,"Адыгея",2010,6426,6900,3.979,474,0.439847,0.1008,2.356,7.57,6.43,7,-1.2,7.275,12.2787,0.68,0.385,16,5.9,2.88,8.94145833333333,16,24.3,8.9,2.638,0.093
1,"Адыгея",2011,10043,13094,36.945,3051,0.441193,0.0616,2.4,7.614,6.58,7.099,-1.2,5.6,14.2716,0.711,0.387,14.6,5.9,2.837,10.7291083333333,14.6,24.4,5.5,2.606,0.084
1,"Адыгея",2012,12734,14910,13.373,1076,0.443427,0.0655,2.504,7.696,6.635,7.168,-0.5,7.9,17.0714,0.749,0.397,11.3,5.7,2.839,12.2719083333333,11.3,24.5,5,2.575,0.081
1,"Адыгея",2013,14044,16293,13.83,2249,0.445405,0.0689,2.608,7.697,6.655,7.18,-0.6,6.8,18.5125,0.809,0.39,12,5.8,2.578,13.258025,12,24.4,5.7,2.583,0.079
1,"Адыгея",2014,14998,18002,38.009,1054,0.447788,0.1143,2.676,7.706,6.685,7.201,-0.6,8.5,22.054,0.746,0.396,11,5.7,2.442,14.5014666666667,11,25.6,5.7,2.592,0.088
2,"Алтай",2005,4647,4900,5.396,253,0.202004,0.1108,1.582,6.76,5.42,6.04,1.6,14.271,4.3809,0.481,0.328,35.9,7.4,0.049,3.63269166666667,35.9,15.8,2.6,2.569,0.094
2,"Алтай",2006,4074,4429,8.825,17.32,0.201709,0.0794,1.688,6.89,5.65,6.24,2.7,15.272,5.557,0.489,0.328,36,7.4,0.037,4.79628333333333,36.84,17.4,2.5,2.472,0.114
2,"Алтай",2007,4270,4513,5.681,243,0.202436,0.113,1.859,7.02,5.86,6.43,7.4,14.062,7.0668,0.529,0.347,32.9,6.9,0.042,6.21946666666667,33.8,17.5,3.2,2.421,0.089
2,"Алтай",2008,3905,4097,-0.981,9.22,0.203908,0.118,1.925,7.18,5.88,6.5,9.3,11.36,10.3848,0.509,0.36,25.7,6.6,0.046,7.64275833333333,26.5,17.7,4.7,2.391,0.126
2,"Алтай",2009,4028,3772,-23.459,-256,0.205037,0.112,1.811,7.23,5.96,6.57,8.6,9.537,11.0813,0.502,0.344,31.1,7,0.026,8.092675,32.2,17.9,4.6,2.287,0.136
2,"Алтай",2010,4811,4927,-0.388,119,0.205958,0.0861,1.76,7.17,6,6.57,8.3,9.453,13.5357,0.456,0.374,17.7,6.2,0.032,9.06079166666667,17.7,18.5,12.2,2.3,0.122
2,"Алтай",2011,10267,9972,-23.521,-295,0.207478,0.0638,1.923,7.128,5.986,6.54,10.5,11,13.8369,0.519,0.369,18.6,6.3,0.03,10.5958416666667,18.6,18.7,5.6,2.344,0.128
2,"Алтай",2012,9927,9569,-25.312,159,0.209385,0.0701000000000001,1.832,7.305,6.08,6.68,10.9,13,14.2834,0.553,0.369,18.5,6.3,0.031,12.116675,18.5,18.9,4.1,2.332,0.116
2,"Алтай",2013,10879,10130,-44.029,-749,0.210995,0.0643000000000001,1.863,7.344,6.148,6.734,9.8,12.5,14.7517,0.594,0.366,21.1,6.4,0.024,13.1572833333333,20.9,19.1,2.5,2.177,0.115
2,"Алтай",2014,12097,12116,-18.902,384,0.212674,0.1014,2.401,7.386,6.188,6.776,9.6,9.5,17.134,0.586,0.367,20.7,6.4,0.035,15.3342833333333,20.7,19.4,3.2,2.137,0.097
3,"Башкорт.",2005,74626,72921,-5.263,-1705,4.073803,0.1085,1.654,7.33,6.04,6.66,-3.4,11.966,6.8865,0.731,0.41,14.9,5.4,38.777,7.806925,14.9,19.2,2.5,2.397,0.07
3,"Башкорт.",2006,76128,73816,-8.375,-5.31,4.059848,0.0887999999999999,1.796,7.4,6.15,6.75,-2.5,10.917,8.9036,0.754,0.414,14.5,5.3,38.303,10.3699666666667,14.54,19.6,2.1,2.344,0.065
3,"Башкорт.",2007,83052,88485,-5.885,5433,4.05413,0.126,1.891,7.43,6.18,6.79,-0.9,9.775,11.0728,0.809,0.43,12.8,4.9,38.331,12.1286583333333,12.8,20,3.6,2.323,0.065
3,"Башкорт.",2008,81432,87068,-1.706,13.9,4.057097,0.124,2.003,7.44,6.21,6.81,-0.3,9.383,14.2454,0.83,0.434,11.5,4.9,38.085,15.2640583333333,11.5,20.5,7.5,2.402,0.052
3,"Башкорт.",2009,71947,78288,-0.64,6341,4.063959,0.083,2.184,7.51,6.33,6.91,0.6,6.987,16.1248,0.791,0.436,11.2,4.8,35.858,13.285725,11.2,21.1,6.5,2.337,0.092
3,"Башкорт.",2010,74996,75557,-7.574,3621,4.070315,0.0964,2.196,7.5,6.31,6.89,0.6,6.943,17.4989,0.795,0.427,12.1,5,34.092,15.5435,12.1,21.5,10.6,2.368,0.089
3,"Башкорт.",2011,116618,107232,-31.267,-9386,4.068165,0.0634999999999999,2.235,7.517,6.313,6.904,0.4,6.7,19.0298,0.827,0.426,12.6,5,32.095,19.2761666666667,12.6,22,5.4,2.32,0.076
3,"Башкорт.",2012,141582,132738,-28.952,2812,4.062601,0.0623999999999999,2.387,7.553,6.334,6.932,1.4,7.9,21.2675,0.819,0.428,10.3,5,31.123,23.5765333333333,10.3,22.6,8.5,2.403,0.061
3,"Башкорт.",2013,148494,151321,-23.966,2827,4.065327,0.0597,2.636,7.584,6.366,6.963,1.5,7.7,23.8923,0.822,0.428,10.3,5,30.51,23.8443083333333,10.4,23.1,6.6,2.388,0.058
3,"Башкорт.",2014,157614,153173,-20.472,4035,4.070842,0.1117,2.45,7.599,6.379,6.976,1.7,7.6,25.971,0.822,0.425,10.8,5,29.786,25.564275,10.8,23.7,5.6,2.343,0.061
4,"Бурятия",2005,23159,18880,-43.986,-4262,0.968954,0.1509,0.986,6.87,5.44,6.1,-1.6,12.792,6.0269,0.651,0.396,32.6,5.7,6.109,6.44276666666667,32.6,17.9,1.5,2.587,0.122
4,"Бурятия",2006,27006,23453,-37.629,-36.95,0.965748,0.073,1.086,6.95,5.63,6.25,0.3,12.477,6.9898,0.686,0.399,29.9,5.6,5.241,7.91375833333333,29.74,18.1,3.2,2.554,0.142
4,"Бурятия",2007,28229,25478,-31.455,-3035,0.964869,0.092,1.371,7.05,5.85,6.43,2.7,11.392,8.8457,0.693,0.398,25.2,5.6,4.953,9.2795,25,18.4,3.7,2.444,0.131
4,"Бурятия",2008,26128,23555,-30.201,-26.79,0.965876,0.126,1.418,7.1,5.85,6.45,3.6,8.638,11.2334,0.684,0.407,20.7,5.4,4.594,10.7621166666667,20.5,18.5,3.8,2.505,0.12
4,"Бурятия",2009,22879,21366,-19.088,-1848,0.968165,0.0798,1.73,7.16,5.96,6.54,4.4,9.011,12.9561,0.66,0.411,19.1,5.3,4.486,10.4310416666667,18.9,19,3.3,2.459,0.137
4,"Бурятия",2010,23386,20151,-35.482,10,0.970637,0.0942,1.729,7.25,6.01,6.61,4.3,7.185,14.2707,0.673,0.409,19.2,5.4,4.117,11.4637416666667,19.2,19.2,9.1,2.419,0.104
4,"Бурятия",2011,34731,30376,-49.029,-4763,0.971465,0.0747,1.827,7.226,6.025,6.609,4.3,8.1,15.7155,0.722,0.406,20.1,5.4,0.76,13.17805,20.1,19.9,4.4,2.396,0.09
4,"Бурятия",2012,39714,35191,-49.331,255,0.971601,0.0684,1.917,7.289,6.097,6.679,5.1,8.3,17.6877,0.754,0.41,17.7,5.4,3.456,14.1294083333333,17.7,20.2,4.7,2.336,0.079
4,"Бурятия",2013,41093,37514,-41.343,-4022,0.972835,0.0748,2.085,7.306,6.232,6.767,5.8,8.4,20.7846,0.725,0.414,16.1,5.3,3.247,15.15235,15.9,20.6,4.3,2.234,0.08
4,"Бурятия",2014,41846,40570,-21.297,673,0.976178,0.1184,2.311,7.451,6.272,6.854,6,6.4,22.326,0.714,0.411,16.9,5.3,3.789,15.7771416666667,16.9,21,4,2.258,0.092
5,"Дагестан",2005,33129,27064,-23.497,-6280,2.672665,0.1047,0.525,7.71,6.91,7.31,9.5,13.556,4.3885,0.756,0.371,24.6,6.3,7.774,2.81998333333333,24.6,15.9,0.6,2.676,0.221
5,"Дагестан",2006,35152,28091,-26.696,-26.65,2.714228,0.0894,0.543,7.7,6.92,7.32,9.1,14.801,6.1121,0.713,0.371,15.4,6.3,7.481,3.81180833333333,14.9,16.2,1.3,2.572,0.221
5,"Дагестан",2007,48707,47786,-4.938,-1364,2.762218,0.145,0.563,7.77,7.01,7.4,10.9,14.74,7.7242,0.753,0.376,14.4,6.2,7.477,4.73438333333333,13.84,16.2,0.4,2.622,0.202
5,"Дагестан",2008,40841,31027,-35.789,-36.35,2.807562,0.157,0.599,7.76,7.04,7.41,12,13.023,10.5411,0.802,0.381,11.2,6.1,7.498,6.41948333333333,10.6,16.5,1.1,2.611,0.132
5,"Дагестан",2009,41991,33946,-29.242,-8327,2.847642,0.119,0.652,7.72,7.01,7.37,11.8,14.897,13.2501,0.786,0.39,9.7,5.8,7.609,7.54520833333333,9.1,16.8,0.7,2.661,0.132
5,"Дагестан",2010,45550,35506,-35.442,233,2.891481,0.1389,0.993,7.77,7,7.39,12.1,14.285,15.6783,0.751,0.398,8.8,5.6,7.741,7.90696666666667,8.8,16.2,3.5,2.549,0.148
5,"Дагестан",2011,56247,34718,-75.262,-21994,2.922326,0.0645,1.065,7.785,7.056,7.426,12.9,15.3,18.2781,0.729,0.403,8.3,5.5,7.826,9.41951666666667,8.3,16.5,2.7,2.535,0.127
5,"Дагестан",2012,63373,39415,-82.631,291,2.938242,0.0739,1.213,7.81,7.156,7.49,13.4,15.2,20.7299,0.729,0.407,7,5.4,7.938,10.6273916666667,7,16.9,3.8,2.551,0.117
5,"Дагестан",2013,63297,41797,-74.112,-21900,2.954976,0.0439,1.325,7.882,7.231,7.563,13.3,12.7,21.7166,0.782,0.391,10.1,5.8,7.733,12.7717416666667,10.1,17.1,2.4,2.539,0.116
5,"Дагестан",2014,57962,44018,-49.306,734,2.977144,0.1051,1.543,7.895,7.256,7.583,13.6,12.3,23.423,0.809,0.391,10.1,5.8,7.774,15.0687,10.1,17.7,1.6,2.505,0.108
6,"Ингушет.",2005,3394,3843,9.118,449,0.425539,0.1545,0.606,7.68,6.99,7.35,11.6,25.675,2.7373,0.277,0.34,55.2,7.1,0.159,1.452925,55.2,10.6,0,3.704,0.631
6,"Ингушет.",2006,3167,3305,3.422,2.82,0.412065,0.1078,0.673,7.7,6.88,7.3,13.5,31.401,3.5688,0.382,0.34,45.7,7.1,0.186,1.82686666666667,56.44,10.7,1.1,3.525,0.578
6,"Ингушет.",2007,3424,3598,2.852,174,0.40668,0.098,0.723,7.9,7.1,7.52,16.4,19.021,4.8867,0.448,0.348,33.5,6.9,0.189,3.44505833333333,44.8,11,0.6,3.391,0.466
6,"Ингушет.",2008,4555,5489,20.691,18.54,0.407915,0.169,0.818,7.97,7.21,7.61,18.8,15.002,6.9092,0.378,0.346,27.6,6.9,0.126,3.91685833333333,37.6,10.9,0.1,3.284,0.533
6,"Ингушет.",2009,4918,5826,20.903,908,0.410473,0.12,1.099,7.74,7.03,7.41,18.7,11.553,8.0005,0.358,0.35,26,6.8,0.314,3.84786666666667,36.1,10.9,0.2,3.177,0.532
6,"Ингушет.",2010,4471,6198,40.931,1727,0.41313,0.0606999999999999,0.97,7.8,7.09,7.47,22.6,12.84,9.63,0.335,0.359,22.1,6.6,0.267,4.01993333333333,22.1,13.9,6.9,2.959,0.498
6,"Ингушет.",2011,9291,14478,142.529,5187,0.42251,0.038,1.055,7.966,7.237,7.629,23,13.1,11.5622,0.371,0.371,18.5,6.3,0.428,5.297475,18.5,13.5,1.9,2.929,0.481
6,"Ингушет.",2012,7979,11984,87.562,167,0.436375,0.0523999999999999,1.176,8.072,7.443,7.78,17.7,12.2,12.3216,0.364,0.377,17.1,6.2,0.415,7.144825,17.1,13.3,2.5,2.738,0.477
6,"Ингушет.",2013,8136,10961,62.35,2825,0.447633,0.0448999999999999,1.15,8.132,7.597,7.884,17.7,13.9,13.8209,0.353,0.375,18.8,6.2,0.406,8.520125,19.5,13.5,0.5,2.652,0.437
6,"Ингушет.",2014,7260,9871,53.463,128,0.458452,0.0812,1.3,8.199,7.635,7.942,18,14.2,14.346,0.372,0.367,24.9,6.4,0.383,9.4826,24.9,13.7,3.4,2.51,0.305
7,"Каб.-Балк.",2005,10477,7596,-31.959,-2881,0.871733,0.1411,1.051,7.52,6.28,6.89,-0.1,14.475,4.1901,0.695,0.352,23.8,6.8,4.707,3.52109166666667,23.8,16.3,3.3,2.269,0.239
7,"Каб.-Балк.",2006,10527,7268,-37.875,-36.51,0.862309,0.0734999999999999,1.115,7.49,6.43,6.96,0.6,16.099,5.2585,0.679,0.355,21.1,6.7,4.189,4.18543333333333,22.24,16.4,2.9,2.18,0.208
7,"Каб.-Балк.",2007,11010,8093,-38.281,-2917,0.857871,0.122,1.182,7.56,6.55,7.06,3.5,11.362,6.902,0.639,0.37,17.3,6.3,3.904,4.75098333333333,18.3,16.6,2.8,2.179,0.18
7,"Каб.-Балк.",2008,10542,7636,-37.589,-32.58,0.857704,0.161,1.289,7.69,6.67,7.19,4.7,5.825,8.9314,0.652,0.378,15.2,6.1,3.818,5.644275,16.1,16.9,3.4,2.277,0.178
7,"Каб.-Балк.",2009,9198,6891,-30.203,-2307,0.858851,0.1008,1.442,7.69,6.59,7.14,4.3,6.354,9.9856,0.674,0.378,15.4,6.1,3.545,6.370925,16.3,17.1,6.8,2.222,0.146
7,"Каб.-Балк.",2010,10220,6802,-40.875,-3418,0.859684,0.1136,1.522,7.68,6.71,7.21,5.2,6.001,11.29,0.688,0.376,15.7,6.2,3.295,7.47235833333333,15.7,18,4.8,2.271,0.127
7,"Каб.-Балк.",2011,15322,9774,-70.57,-5548,0.859427,0.0673999999999999,1.564,7.719,6.752,7.244,5.6,5.7,12.6362,0.716,0.377,15.3,6.1,3.229,8.78439166666667,15.3,18.2,3,2.156,0.105
7,"Каб.-Балк.",2012,17955,11761,-78.707,442,0.859005,0.0875,1.691,7.772,6.847,7.327,7,8.7,13.7172,0.729,0.383,14.2,6,2.958,10.3522166666667,14.2,18.4,4.2,2.264,0.089
7,"Каб.-Балк.",2013,18305,12103,-81.37,-6202,0.858672,0.0749,1.874,7.808,6.903,7.371,6.6,6.7,15.297,0.732,0.372,18.8,6.3,2.854,10.7696833333333,18.6,18.7,3.4,2.24,0.105
7,"Каб.-Балк.",2014,15608,12094,-49.549,475,0.859553,0.0845999999999999,2.125,7.869,6.936,7.416,6.8,6.7,16.619,0.75,0.376,18.5,6.2,2.901,11.4531083333333,18.5,18.8,3.5,2.177,0.101
8,"Калмыкия",2005,8944,7300,-46.805,-1373,0.293347,0.1094,1.37,7.39,6.12,6.72,1.5,7.601,2.3919,0.603,0.363,61.1,6.5,3.587,2.75149166666667,61.1,20.2,2.3,2.053,0.18
8,"Калмыкия",2006,8871,6782,-69.562,-72.55,0.293263,0.098,1.389,7.4,6.22,6.79,2.1,14.154,3.4567,0.589,0.367,48.1,6.4,4.051,3.64976666666667,47.2,20.5,1.5,2.038,0.169
8,"Калмыкия",2007,10288,7625,-92.976,-2718,0.292333,0.146,1.425,7.48,6.3,6.87,3.5,10.033,4.3752,0.553,0.371,45.3,6.3,3.758,4.91043333333333,44.24,20.9,2.1,2.03,0.145
8,"Калмыкия",2008,9703,6785,-102.177,-102.47,0.290966,0.161,1.491,7.54,6.37,6.94,4.8,11.518,5.5309,0.535,0.372,39.7,6.3,3.851,5.954225,38.5,21.4,2.5,2.03,0.158
8,"Калмыкия",2009,8501,6511,-73.351,-2127,0.289975,0.0717,1.576,7.53,6.32,6.9,4,12.844,6.9535,0.486,0.373,36.5,6.3,3.494,6.88223333333333,35.4,21.7,3,2.033,0.165
8,"Калмыкия",2010,9432,7229,-79.022,-2,0.289287,0.1256,1.656,7.51,6.39,6.94,4.3,9.519,7.774,0.497,0.373,35.7,6.2,2.923,7.02995,35.7,21.5,4.9,2.14,0.148
8,"Калмыкия",2011,13976,10492,-129.606,-3730,0.287796,0.0717,1.808,7.662,6.518,7.08,4.5,5.7,8.8294,0.537,0.373,35.8,6.2,3.274,8.48943333333333,35.8,22,5.6,1.998,0.142
8,"Калмыкия",2012,15835,11888,-146.278,191,0.285415,0.0761,1.934,7.683,6.578,7.122,4.9,7.7,10.1895,0.555,0.382,30.7,6,2.045,10.4811583333333,30.7,22.2,4.8,1.925,0.131
8,"Калмыкия",2013,14819,11379,-127.349,-3605,0.283081,0.0781,2.348,7.725,6.565,7.135,4.7,7.7,11.3108,0.548,0.377,35.4,6.1,2.625,12.1184,35.4,22.8,3.1,1.868,0.125
8,"Калмыкия",2014,14250,11611,-93.888,-4,0.281293,0.1106,2.62,7.703,6.701,7.203,4.2,9.5,12.398,0.553,0.377,34.7,6.2,1.425,13.640675,34.7,23.3,2.6,1.847,0.107
9,"Кар.-Черк.",2005,9131,6068,-67.27,-3043,0.452354,0.124,1.25,7.57,6.37,6.96,0.2,9.82,4.0838,0.709,0.351,27.7,6.8,5.276,3.080975,27.7,18.9,0.9,3.02,0.138
9,"Кар.-Черк.",2006,11322,8432,-62.567,-67.19,0.458069,0.1031,1.305,7.63,6.51,7.07,0.3,10.669,5.1963,0.703,0.351,22.7,6.8,5.454,4.23155833333333,20.84,19.2,1.9,2.956,0.192
9,"Кар.-Черк.",2007,13680,10952,-63.857,-2963,0.464008,0.149,1.362,7.66,6.69,7.19,3.1,9.202,6.402,0.65,0.359,20.5,6.6,5.297,4.93340833333333,18.3,19.7,1.8,2.965,0.181
9,"Кар.-Черк.",2008,10536,8679,-44.061,-43.46,0.468215,0.145,1.474,7.7,6.72,7.22,3.5,8.727,7.9181,0.657,0.362,19.5,6.5,5.397,6.35643333333333,17.2,20.1,3.9,2.934,0.159
9,"Кар.-Черк.",2009,9173,7507,-39.222,-1851,0.471928,0.101,1.606,7.74,6.7,7.23,3.1,8.982,9.2006,0.63,0.365,18.5,6.4,5.324,6.81320833333333,16.1,20.5,3.1,2.859,0.12
9,"Кар.-Черк.",2010,9797,7365,-52.734,8,0.475598,0.1168,1.658,7.73,6.73,7.24,2.9,10.399,10.878,0.594,0.368,17.7,6.3,5.086,7.648525,17.7,18.8,10.9,3.033,0.103
9,"Кар.-Черк.",2011,14108,9792,-96.19,-4579,0.476039,0.0513,1.73,7.78,6.764,7.285,3.3,8.1,11.7416,0.615,0.364,18.8,6.5,4.742,8.62185833333333,18.8,19.4,3.7,2.822,0.098
9,"Кар.-Черк.",2012,16327,11633,-103.474,174,0.473261,0.0623999999999999,1.934,7.798,6.837,7.338,3.9,10.6,13.3882,0.593,0.376,16,6.2,4.501,10.3382166666667,16,20,5.3,2.637,0.089
9,"Кар.-Черк.",2013,15458,11365,-92.982,-4378,0.470842,0.0743000000000001,1.983,7.833,6.921,7.394,4.4,9.2,14.664,0.569,0.368,19.8,6.3,4.482,11.700075,19.5,20.1,5.8,2.643,0.098
9,"Кар.-Черк.",2014,14228,11686,-59.346,226,0.469449,0.1041,2.144,7.847,6.904,7.391,3.8,8.5,16.109,0.552,0.371,19.5,6.3,4.143,12.283075,19.5,20.4,3.3,2.656,0.151
10,"Карелия",2005,15033,15171,2.665,182,0.682821,0.1003,1.954,6.99,5.5,6.18,-8.3,9.565,7.2778,0.653,0.349,15.9,6.8,20.542,9.412525,15.9,22.4,2.9,1.981,0.088
10,"Карелия",2006,14749,15156,5.235,5.85,0.670537,0.0912,1.988,7.08,5.7,6.35,-7.2,7.636,9.1276,0.641,0.365,14.6,6.4,20.708,10.4677666666667,15.4,22.7,3.5,1.945,0.033
10,"Карелия",2007,14912,16103,3.413,226,0.662218,0.131,2.091,7.17,5.83,6.48,-5.5,7.18,10.5476,0.671,0.361,16,6.5,20.399,13.16325,17.04,23.3,3.6,1.961,0.059
10,"Карелия",2008,14077,14376,-6.564,4.34,0.656585,0.127,2.293,7.2,5.87,6.51,-5.3,5.773,12.8338,0.659,0.363,15.6,6.5,19.69,14.62215,16.7,23.6,3.9,1.945,0.082
10,"Карелия",2009,10031,9458,-18.365,-1196,0.651242,0.0997,2.474,7.31,5.96,6.62,-4.2,4.983,14.293,0.642,0.363,15.8,6.5,18.966,13.5541083333333,NA,23.9,4.1,1.932,0.096
10,"Карелия",2010,9484,8543,-22.427,-1031,0.64565,0.0989,2.56,7.34,5.98,6.64,-4.1,4.868,16.0457,0.655,0.361,14.9,6.5,18.999,15.5542666666667,14.9,25.7,7.9,1.983,0.093
10,"Карелия",2011,16732,15585,-29.682,-1903,0.641131,0.0528,2.641,7.423,6.175,6.795,-2.8,5.6,17.5427,0.699,0.358,15.7,6.6,17.451,20.1406666666667,15.7,25.4,6.3,1.984,0.084
10,"Карелия",2012,20145,19173,-31.349,1026,0.638307,0.0611,2.815,7.47,6.142,6.8,-2.8,7.6,20.0578,0.695,0.371,13.6,6.3,17.711,20.99845,13.6,25.9,6.3,1.936,0.07
10,"Карелия",2013,22815,22017,-29.89,-1900,0.635667,0.0645,3.004,7.505,6.317,6.919,-2.7,6.4,21.4936,0.723,0.367,15,6.4,21.99,23.4184666666667,14.1,25.9,5.1,1.928,0.082
10,"Карелия",2014,23702,23262,-21.769,1163,0.633468,0.109,3.301,7.569,6.299,6.936,-2.3,6.7,22.939,0.755,0.355,14.2,6.7,22.24,24.421175,14.2,26.4,3.6,1.971,0.088
11,"Коми",2005,22692,15380,-68.957,-7312,0.972921,0.1082,1.385,6.95,5.58,6.21,-4.2,8.657,11.4523,0.649,0.429,14.9,5,13.329,14.6729333333333,14.9,22.6,7.6,2.22,0.111
11,"Коми",2006,23462,15697,-80.01,-79.25,0.953884,0.0997,1.546,7.1,5.77,6.4,-2.8,6.979,13.7822,0.667,0.43,14.6,4.9,12.592,19.0878083333333,15.24,22.9,7.8,2.103,0.121
11,"Коми",2007,22373,16701,-73.193,-5672,0.939842,0.123,1.687,7.22,5.95,6.56,-0.8,7.638,16.7607,0.665,0.435,13.8,4.8,12.13,21.3821833333333,14.5,23.2,6.3,2.125,0.102
11,"Коми",2008,23246,14127,-101.939,-94.14,0.928594,0.138,1.816,7.25,5.98,6.59,-0.6,6.592,19.334,0.683,0.431,15.1,4.9,11.647,26.1876333333333,15.9,23.3,5.7,2.106,0.071
11,"Коми",2009,20940,13865,-81.012,-7075,0.917149,0.0861,1.957,7.27,6.02,6.63,-0.4,5.067,20.085,0.629,0.424,16.5,5.1,10.719,27.4972833333333,17,23.3,6.5,2.062,0.114
11,"Коми",2010,22922,14292,-97.218,-8804,0.905596,0.0811,2.048,7.33,6.07,6.69,-0.2,5.043,22.2603,0.627,0.423,15.6,5.1,11.695,32.5617,15.6,24.7,6.3,2.105,0.101
11,"Коми",2011,35636,25603,-126.849,-10033,0.894526,0.0631999999999999,2.142,7.458,6.162,6.795,0.7,4.4,23.9249,0.673,0.42,16.4,5.2,12.877,40.613625,16.3,25,5.2,2.093,0.082
11,"Коми",2012,39556,28770,-129.762,-11487,0.885238,0.0595,2.212,7.454,6.227,6.833,1.8,5.9,27.04,0.664,0.424,13.4,5.1,11.961,45.096275,13.4,25.4,4.8,2.066,0.064
11,"Коми",2013,40410,29876,-131.272,-10534,0.876348,0.0659,2.428,7.539,6.322,6.927,2.2,6,29.335,0.659,0.42,14,5.2,10.584,45.8655166666667,13.7,25.5,5.3,2.054,0.071
11,"Коми",2014,42234,32931,-110.833,-9623,0.86824,0.1093,2.681,7.512,6.305,6.905,2,5.1,30.844,0.671,0.406,14.3,5.4,10.76,46.1530166666667,14.3,25.9,5.9,2.054,0.07
12,"ЯНАО",2005,15079,15010,-17.753,-1439,0.515983,0.1791,1.82,7.37,6.2,6.76,7.9,11.154,22.2307,0.491,0.435,8.4,4.8,3.12,NA,8.4,17.3,3.9,1.888,0.072
12,"ЯНАО",2006,15441,15383,-13.359,72.65,0.519503,0.0994,1.878,7.25,6.36,6.8,7.7,13.029,27.665,0.51,0.44,6.8,4.7,5.883,NA,7.14,17.3,6.9,1.978,0.055
12,"ЯНАО",2007,16028,15422,-19.051,-2209,0.522817,0.093,1.978,7.38,6.49,6.91,9.1,13.306,32.5899,0.544,0.447,6.5,4.6,4.934,NA,6.8,17.6,5.3,1.986,0.028
12,"ЯНАО",2008,17699,13685,-76.334,-73.9,0.523489,0.106,2.071,7.38,6.45,6.91,9.4,11.366,39.5686,0.566,0.447,6.2,4.6,4.831,NA,6.5,18,4.7,2.008,0.059
12,"ЯНАО",2009,14699,12282,-51.093,-3820,0.523554,0.077,2.213,7.44,6.57,6.98,10.1,10.674,40.1963,0.514,0.435,7.4,4.8,3.315,NA,7.8,18.3,5.9,1.935,0.045
12,"ЯНАО",2010,17874,12921,-83.713,1064,0.524533,0.0823,2.227,7.46,6.56,7.01,10.3,12.247,43.3671,0.494,0.434,7.3,4.9,4.424,NA,7.3,19.2,8,1.953,0.043
12,"ЯНАО",2011,29590,35839,4.39,-2621,0.530742,0.0306,2.207,7.488,6.562,7.016,10.2,10.7,46.7845,0.515,0.432,7.5,4.9,3.927,151.691775,7.4,19,8.1,2.053,0.035
12,"ЯНАО",2012,45344,44217,-35.263,3372,0.539085,0.0395,2.282,7.515,6.626,7.066,11.4,10.5,52.585,0.494,0.441,6.4,4.7,3.389,184.150283333333,6.4,19,10.6,2.08,0.034
12,"ЯНАО",2013,52315,44191,-139.445,-10645,0.540642,0.0681999999999999,2.429,7.588,6.653,7.123,11.5,10.4,58.0404,0.473,0.437,6.9,4.8,2.469,212.074833333333,6.6,19.6,10.5,2.038,0.032
12,"ЯНАО",2014,49320,43252,-123.762,-3535,0.539828,0.0745999999999999,2.687,7.686,6.702,7.192,11.8,8.4,61.252,0.472,0.429,6.9,5,2.242,248.775883333333,6.9,20,10.4,2.117,0.036
13,"Марий Эл",2005,12293,11764,-10.282,-529,0.715841,0.0917,0.988,7.14,5.68,6.35,-6.7,9.448,3.376,0.704,0.359,39.7,6.6,6.418,3.88245833333333,39.7,20.8,2.3,2.935,0.1
13,"Марий Эл",2006,12427,11303,-17.539,-15.85,0.710984,0.0742,1.067,7.23,5.84,6.5,-5.3,11.142,4.8965,0.687,0.369,29.9,6.3,5.987,5.11775,29.94,20.8,3.6,2.906,0.1
13,"Марий Эл",2007,12408,11387,-17.941,-1021,0.706747,0.133,1.12,7.34,5.98,6.63,-3.4,7.802,6.0723,0.72,0.382,27.5,6,6.026,6.49326666666667,27.54,21.2,4.2,2.835,0.09
13,"Марий Эл",2008,12149,11126,-20.788,-14.58,0.703279,0.139,1.261,7.36,6.03,6.66,-2.9,7.593,7.8254,0.747,0.385,25.4,5.9,5.926,7.7927,25.4,21.5,5.3,2.934,0.091
