X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50,X51,X52,X53,X54,X55,X56,X57,X58,X59,X60,X61,X62,X63,X64,X65,X66,X67,X68,X69,X70,X71,X72,X73,X74,X75,X76,X77,X80,X81,X82,X83
0.0005720824,0.0002603489,0.0005868545,0.0001757778,0.0004553734,0.0005165289,0.0005109862,0.0005109862,0.0005740528,0.0013245033,0.0006493506,0.0003510004,0.0009416196,0.0012150668,0.0001288826,0.0004982561,0.0009832842,0.0002591345,0.0007575758,0.0002379819,0.0010319917,0.0002803476,0.0001601794,0.000148412,0.0006269592,0.0002412545,0.0006540222,0.000111957,0.0005868545,0.000122444,0.000131268,0.0007861635,0.0005854801,0.0011160714,0.0018939394,0.0025641026,0.0007861635,0.0015673981,0.0012755102,0.0021786492,0.000191095,0.0008779631,0.0029673591,0.0002714441,0.0009478673,0.0021367521,0.0004506534,0.0013586957,0.0021097046,0.0014184397,9.77230528681716E-05,0.0060606061,0.0005611672,0.0015625,0.0022779043,0.0002955956,0.0003628447,0.0006246096,0.0017182131,0.0010976948,0.0019193858,0.0007639419,0.0025125628,0.0008203445,0.0009478673,0.0001059771,0.0005382131,0.0021008403,0.0014814815,0,0.0002709293,0.0025316456,0.0004578755,0.0009310987,0.0004739336,0.0023529412,0.0001636393,0.0001250938,0.0004145937,0.0003688676
0.0002314279,0.0014124294,0.0004516712,0.0004638219,0.0002554931,0.0002330459,0.0002452182,0.0002275831,0.0002336995,0.0002455193,0.000293772,0.000254842,0.0003522367,0.0003229974,0.0002075119,0.0002477701,0.0003692762,0.0003004808,0.0004103406,0.0011273957,0.0003415301,0.0018832392,0.0003690037,0.0002214839,0.0002382654,0.0016339869,0.0004506534,0.0001852195,0.0002414876,0.0002157963,0.000244798,0.0002589332,0.0002918856,0.0002508151,0.0002558199,0.000296472,0.0002820874,0.0003012048,0.0002731494,0.0002940312,0.0005882353,0.0002161228,0.0002689618,0.0033670034,0.0003711952,0.0003046923,0.0006779661,0.0002559509,0.0002574665,0.0002791736,0.0001507841,0.000277855,0.000210926,0.0003185728,0.0002598077,0.0032467532,0.0010695187,0.000385505,0.0002605524,0.0003263708,0.0002543882,0.0002456399,0.0002840909,0.0003653635,0.0003208213,0.0001694054,0.0005455537,0.000254972,0.0002934272,0.0002709293,0,0.000272257,0.00066357,0.0003516174,0.000577034,0.0002975305,0.0002142245,0.000224165,0.0002867795,0.0004952947
0.000723589,0.0002649007,0.000685401,0.0001763357,0.0005437738,0.0006285355,0.0006285355,0.0006285355,0.0007267442,0.0008695652,0.0006056935,0.0003335557,0.0009560229,0.0014044944,0.0001291823,0.0006093845,0.000999001,0.0002768549,0.0007668712,0.0002390057,0.0010493179,0.0002817695,0.0001606426,0.0001445713,0.0008136697,0.0002423068,0.0006381621,0.0001121831,0.0007473842,0.0001227144,0.0001315789,0.0007230658,0.0007178751,0.001980198,0.00330033,0.0025839793,0.0010449321,0.0013351135,0.0021321962,0.0018832392,0.0001917546,0.0008183306,0.007518797,0.0002727769,0.0009149131,0.0016129032,0.0004549591,0.0028985507,0.001150748,0.0029239766,9.83574309039048E-05,0.0032786885,0.0004593477,0.0015698587,0.0011990408,0.0002971768,0.0003652301,0.0007385524,0.0052356021,0.0016420361,0.0010917031,0.0010604454,0.0035460993,0.0010288066,0.0013513514,0.0001061797,0.0005428882,0.0023752969,0.0027777778,0.0025316456,0.000272257,0,0.0004612546,0.0010438413,0.0005154639,0.0018656716,0.0001573069,0.0001253761,0.0003904725,0.0003581662
0.0003313453,0.0005773672,0.0010976948,0.0002853067,0.000382995,0.0003465003,0.0003603604,0.0003235199,0.0003360215,0.0003897116,0.0005271481,0.000418235,0.0007507508,0.0006293266,0.0001584284,0.0003658983,0.0008326395,0.0003246753,0.0010752688,0.0004955401,0.0007037298,0.0007230658,0.0002463661,0.0001827485,0.0003455425,0.0005099439,0.0014044944,0.0001481921,0.0003523608,0.0001671402,0.0001840265,0.0004246285,0.0004710316,0.0003746722,0.0004163197,0.0005359057,0.0005159959,0.000551572,0.0004248088,0.0005279831,0.0003279764,0.0003205128,0.000452284,0.0006666667,0.00084246,0.0005633803,0.0018867925,0.0003985652,0.0004206984,0.0004395604,0.0001230769,0.0004780115,0.0003092146,0.0006127451,0.0004269855,0.0008340284,0.0017482517,0.0007745933,0.0004246285,0.000569152,0.0004127115,0.0003612717,0.0004952947,0.0006973501,0.0005512679,0.000137893,0.0030674847,0.0004140787,0.0004759638,0.0004578755,0.00066357,0.0004612546,0,0.0006963788,0.0023255814,0.0005393743,0.0001885014,0.000172117,0.0001992826,0.0014880952
0.0006024096,0.0003397893,0.0015873016,0.0002065262,0.000617284,0.0006199628,0.0005605381,0.000577034,0.0006045949,0.0005491488,0.0005927682,0.0003840246,0.0031847134,0.0033557047,0.0001329434,0.0005740528,0.0037174721,0.0003448276,0.0017482517,0.0002980626,0.0025706941,0.0003676471,0.0001853225,0.0001545834,0.0006510417,0.0003032141,0.0010649627,0.0001236858,0.0006756757,0.000136612,0.0001476887,0.0005425936,0.0008833922,0.0007541478,0.0008019246,0.00124533,0.0011312217,0.0008271299,0.001,0.0011709602,0.0002279982,0.0004764173,0.0009389671,0.000352485,0.0010235415,0.0010214505,0.0007304602,0.0008025682,0.0006459948,0.0010857763,0.0001071352,0.0010183299,0.0003673769,0.001607717,0.0006609385,0.0003943218,0.0005238345,0.0015576324,0.0008787346,0.0024813896,0.0006273526,0.0007092199,0.0014792899,0.0038461538,0.0021929825,0.000116428,0.0009009009,0.0007662835,0.0013386881,0.0009310987,0.0003516174,0.0010438413,0.0006963788,0,0.00090009,0.0010121457,0.0001642845,0.0001399188,0.0004614675,0.0004761905
0.0003863988,0.000522466,0.0020790021,0.0002680247,0.0004585053,0.0004070004,0.0004264392,0.0003757986,0.000392773,0.0004012841,0.0005485464,0.0003290556,0.0007949126,0.0007097232,0.0001541307,0.0004342162,0.0008873114,0.0003773585,0.0011682243,0.0004456328,0.0007423905,0.000621504,0.0002333722,0.000172117,0.0004061738,0.0004572474,0.0015673981,0.0001433897,0.0004152824,0.0001610565,0.0001766784,0.0004384042,0.0005906675,0.0004436557,0.0004486317,0.0005580357,0.0005518764,0.0005750431,0.0005186722,0.0005494505,0.0003053435,0.0003282994,0.0004856727,0.0005793743,0.0008984726,0.0005878895,0.003875969,0.0004599816,0.0004342162,0.0005408329,0.0001204674,0.0004955401,0.0003164557,0.0006418485,0.0004409171,0.0007017544,0.0012531328,0.0011614402,0.0004750594,0.0007513148,0.0004257131,0.000427716,0.0005595971,0.0009960159,0.0007225434,0.0001337256,0.003968254,0.0004271679,0.0005970149,0.0004739336,0.000577034,0.0005154639,0.0023255814,0.00090009,0,0.0005617978,0.0001777462,0.0001656726,0.0003841721,0.0009267841
0.0005461496,0.0002822467,0.000618047,0.000186602,0.000450045,0.0004911591,0.0004901961,0.0004901961,0.0005479452,0.0010718114,0.000890472,0.0003947888,0.0010764263,0.0014492754,0.0001346076,0.0004784689,0.0011312217,0.0002650411,0.0009328358,0.0002582645,0.0011961722,0.000308928,0.0001691189,0.0001532332,0.0005959476,0.0002621232,0.0008680556,0.000116252,0.0005595971,0.0001275998,0.0001275998,0.0011695906,0.0005767013,0.0009643202,0.0013831259,0.0035971223,0.000770416,0.0045248869,0.0012345679,0.0071428571,0.0002039568,0.0006963788,0.0018796992,0.0002981515,0.0014749263,0.010989011,0.0005293806,0.0011415525,0.0014430014,0.0013679891,0.0001006543,0.0027777778,0.0005767013,0.0023255814,0.0015197568,0.0003275467,0.0004122012,0.000660066,0.0013850416,0.0011655012,0.0013513514,0.0007183908,0.0023752969,0.0008826125,0.0009250694,0.0001098177,0.0006544503,0.0013586957,0.0014265335,0.0023529412,0.0002975305,0.0018656716,0.0005393743,0.0010121457,0.0005617978,0,0.0001680955,0.0001304802,0.0004770992,0.0004269855
0.0001368363,0.0001990842,0.000171409,0.000244858,0.0001374193,0.000090212,0.0001363327,0.0001424096,0.0001370051,0.0001778726,0.0001891074,0.0005058169,0.000170503,0.0001617338,0.0004269855,0.0001359989,0.000168976,0.0002134927,0.0001753463,0.0002154708,0.0001686056,0.0002004812,0.0002636436,0.0005955926,0.0001371178,0.0002278423,0.000181686,0.0002701972,0.0001386001,0.0003252033,0.0003056235,0.0001913876,0.0001446341,0.0001479728,0.0001532802,0.0001640958,0.0001477978,0.0001728907,0.0001517911,0.000166917,0.0002382087,0.000151699,0.0001574307,0.0002118644,0.000155376,0.0001691189,0.0001827485,0.0001504212,0.0001698947,0.0001543448,0.000672495,0.0001614726,0.0002043736,0.000166917,0.0001660854,0.0002051703,0.000190949,0.0001624695,0.0001534213,0.0001590078,0.0001627604,0.0001665279,0.0001596169,0.0001624695,0.0001554243,0.0003484321,0.0001821825,0.000156128,0.000155642,0.0001636393,0.0002142245,0.0001573069,0.0001885014,0.0001642845,0.0001777462,0.0001680955,0,0.000317965,0.0001162115,0.0001677852
0.0001159555,0.0001915342,0.0001534448,0.0003688676,0.0001216989,0.0001125492,0.0001193175,0.0001149822,0.000116523,0.0001193887,0.0001297522,0.0001174122,0.0001400168,0.0001351534,0.0004608295,0.0001199185,0.000142633,0.0001321528,0.000148368,0.0002452182,0.0001382935,0.0002096436,0.0004636069,0.0005393743,0.0001176471,0.0002598077,0.0001533272,0.0010660981,0.0001184273,0.0057803468,0.0016835017,0.000122474,0.0001293828,0.0001206273,0.000121773,0.0001302762,0.000127421,0.0001311819,0.000125565,0.0001298027,0.0003307972,0.0001119821,0.0001246727,0.0002173913,0.0001429184,0.0001318392,0.0001730703,0.0001218027,0.0001221449,0.0001268231,0.000250941,0.0001265502,0.0001105705,0.0001343725,0.0001226693,0.0002168727,0.0001909126,0.0001449906,0.000122835,0.0001357405,0.0001214477,0.0001194172,0.0001278282,0.0001420455,0.0001347709,0.0006934813,0.0001629726,0.0001215805,0.0001296849,0.0001250938,0.000224165,0.0001253761,0.000172117,0.0001399188,0.0001656726,0.0001304802,0.000317965,0,0.0001237624,0.0001512173
0.0002688895,0.0002718869,0.0004340278,0.000181653,0.0002628121,0.0002378121,0.0002720348,0.0003060912,0.0002741228,0.0003900156,0.0008673027,0.0006447453,0.0005414185,0.0004382121,0.0001212562,0.0002658867,0.0005007511,0.0002129019,0.000509165,0.0002321263,0.0005157298,0.0002890173,0.0001625752,0.0001166045,0.000269179,0.00024888,0.0004880429,0.000110877,0.0002826456,0.0001210214,0.0001292324,0.0005035247,0.0005035247,0.0003286231,0.0003616637,0.0004357298,0.0003363606,0.0005268704,0.0003465003,0.0004570384,0.000197122,0.0002951594,0.0003900156,0.0002866972,0.0006393862,0.0004708098,0.0003616637,0.0003447087,0.0003920031,0.000368053,9.82028871648826E-05,0.000422119,0.0003143666,0.0004723666,0.0004020909,0.0003093102,0.0003875969,0.0003834356,0.0003649635,0.0004116921,0.0003671072,0.0002902758,0.000393391,0.0004145937,0.0003844675,0.0001019784,0.0004166667,0.0003612717,0.0003707824,0.0004145937,0.0002867795,0.0003904725,0.0001992826,0.0004614675,0.0003841721,0.0004770992,0.0001162115,0.0001237624,0,0.0006067961
0.0002859594,0.0004524887,0.00066357,0.0002477087,0.0002790957,0.0002824859,0.0002895194,0.0003284072,0.0002918856,0.0003304693,0.000486618,0.0004796163,0.0005506608,0.0004572474,0.0001475144,0.0002825657,0.0005344735,0.0003096934,0.000694927,0.0003521127,0.0005263158,0.0005017561,0.0002134927,0.0001406866,0.0002864509,0.0003921569,0.0008561644,0.0001324328,0.0003015682,0.000147167,0.0001594896,0.0003611412,0.0003148615,0.0003241491,0.0003337784,0.0004116921,0.0003635042,0.0004017678,0.0003539823,0.0004306632,0.0002773156,0.0002574003,0.0003577818,0.0004948046,0.0006049607,0.0004428698,0.0011600928,0.0003270111,0.0003182686,0.0003644315,0.0001147447,0.0003844675,0.000257732,0.0004675082,0.0003401361,0.0005665722,0.0008984726,0.0005359057,0.000336587,0.0004310345,0.0003147624,0.000310559,0.000390625,0.0005109862,0.0004203447,0.0001199328,0.001003009,0.0003334445,0.0003834356,0.0003688676,0.0004952947,0.0003581662,0.0014880952,0.0004761905,0.0009267841,0.0004269855,0.0001677852,0.0001512173,0.0006067961,0
